TIMESTAMP,RECORD,Measure_1,Measure_2,Measure_3,Measure_4
2025-02-14 02:20:00,95426,-3.502938,-3.503739,7.852438,7.716488
2025-02-14 02:25:00,95427,-3.504273,-3.499866,7.846294,7.713282
2025-02-14 02:30:00,95428,-3.510283,-3.501736,7.852839,7.711011
2025-02-14 02:35:00,95429,-3.50227,-3.503072,7.84576,7.711145
2025-02-14 02:40:00,95430,-3.503606,-3.50187,7.852571,7.717289
2025-02-14 02:45:00,95431,-3.504273,-3.501068,7.8495,7.713681
2025-02-14 02:50:00,95432,-3.509081,-3.499599,7.848432,7.71435
2025-02-14 02:55:00,95433,-3.502938,-3.5,7.851903,7.711813
2025-02-14 03:00:00,95434,-3.507612,-3.500401,7.8495,7.718491
2025-02-14 03:05:00,95435,-3.50414,-3.503739,7.850702,7.710744
2025-02-14 03:10:00,95436,-3.503339,-3.500401,7.847897,7.713414
2025-02-14 03:15:00,95437,-3.510417,-3.501736,7.848564,7.715551
2025-02-14 03:20:00,95438,-3.503205,-3.505075,7.8499,7.711278
2025-02-14 03:25:00,95439,-3.502404,-3.502404,7.8499,7.712481
2025-02-14 03:30:00,95440,-3.508948,-3.501736,7.851235,7.712481
2025-02-14 03:35:00,95441,-3.503072,-3.498798,7.848564,7.705001
2025-02-14 03:40:00,95442,-3.501603,-3.50187,7.847363,7.712881
2025-02-14 03:45:00,95443,-3.503472,-3.503205,7.848031,7.71021
2025-02-14 03:50:00,95444,-3.501736,-3.5,7.848432,7.710075
2025-02-14 03:55:00,95445,-3.502003,-3.497596,7.851903,7.711679
2025-02-14 04:00:00,95446,-3.502938,-3.503205,7.848031,7.713148
2025-02-14 04:05:00,95447,-3.502938,-3.501068,7.846696,7.703666
2025-02-14 04:10:00,95448,-3.504273,-3.500801,7.848031,7.711011
2025-02-14 04:15:00,95449,-3.501603,-3.496928,7.844158,7.723165
2025-02-14 04:20:00,95450,-3.502938,-3.497997,7.844958,7.708474
2025-02-14 04:25:00,95451,-3.504273,-3.502537,7.847897,7.71061
2025-02-14 04:30:00,95452,-3.50227,-3.502404,7.846828,7.694184
2025-02-14 04:35:00,95453,-3.502404,-3.500267,7.848164,7.709542
2025-02-14 04:40:00,95454,-3.503205,-3.501202,7.850568,7.711011
2025-02-14 04:45:00,95455,-3.50227,-3.501068,7.848031,7.709809
2025-02-14 04:50:00,95456,-3.506944,-3.501335,7.847095,7.709275
2025-02-14 04:55:00,95457,-3.501202,-3.501202,7.847764,7.707807
2025-02-14 05:00:00,95458,-3.505075,-3.502671,7.845626,7.709142
2025-02-14 05:05:00,95459,-3.502404,-3.500401,7.848965,7.704333
2025-02-14 05:10:00,95460,-3.503739,-3.50187,7.847764,7.707272
2025-02-14 05:15:00,95461,-3.502938,-3.500401,7.848164,7.70153
2025-02-14 05:20:00,95462,-3.502938,-3.503072,7.847095,7.709809
2025-02-14 05:25:00,95463,-3.50227,-3.501068,7.846428,7.707939
2025-02-14 05:30:00,95464,-3.502938,-3.502003,7.846962,7.711011
2025-02-14 05:35:00,95465,-3.502404,-3.503606,7.847095,7.709809
2025-02-14 05:40:00,95466,-3.50227,-3.504407,7.84349,7.703265
2025-02-14 05:45:00,95467,-3.504808,-3.498665,7.83561,7.705401
2025-02-14 05:50:00,95468,-3.502404,-3.502137,7.850968,7.701262
2025-02-14 05:55:00,95469,-3.503205,-3.50227,7.847363,7.707005
2025-02-14 06:00:00,95470,-3.502938,-3.501736,7.843357,7.709809
2025-02-14 06:05:00,95471,-3.502938,-3.5,7.84269,7.706203
2025-02-14 06:10:00,95472,-3.503072,-3.501736,7.84309,7.705401
2025-02-14 06:15:00,95473,-3.50187,-3.499733,7.845226,7.705669
2025-02-14 06:20:00,95474,-3.501736,-3.50227,7.842555,7.703533
2025-02-14 06:25:00,95475,-3.50227,-3.503739,7.84389,7.705803
2025-02-14 06:30:00,95476,-3.510283,-3.503739,7.846161,7.705803
2025-02-14 06:35:00,95477,-3.503072,-3.50187,7.841887,7.702865
2025-02-14 06:40:00,95478,-3.504273,-3.503606,7.847095,7.694985
2025-02-14 06:45:00,95479,-3.502003,-3.504006,7.842956,7.702331
2025-02-14 06:50:00,95480,-3.50227,-3.502537,7.846294,7.711011
2025-02-14 06:55:00,95481,-3.501469,-3.500801,7.846294,7.700461
2025-02-14 07:00:00,95482,-3.505075,-3.498665,7.83521,7.704868
2025-02-14 07:05:00,95483,-3.504006,-3.502938,7.844558,7.703666
2025-02-14 07:10:00,95484,-3.500668,-3.501736,7.842422,7.704333
2025-02-14 07:15:00,95485,-3.498798,-3.499466,7.852839,7.704333
2025-02-14 07:20:00,95486,-3.503873,-3.500267,7.840952,7.703666
2025-02-14 07:25:00,95487,-3.502404,-3.50227,7.858848,7.700194
2025-02-14 07:30:00,95488,-3.501603,-3.503072,7.842022,7.705001
2025-02-14 07:35:00,95489,-3.502404,-3.500267,7.838282,7.687775
2025-02-14 07:40:00,95490,-3.50414,-3.501469,7.84389,7.703133
2025-02-14 07:45:00,95491,-3.499733,-3.499599,7.834809,7.700327
2025-02-14 07:50:00,95492,-3.501603,-3.502404,7.840819,7.700862
2025-02-14 07:55:00,95493,-3.503606,-3.500534,7.844291,7.704066
2025-02-14 08:00:00,95494,-3.502938,-3.501202,7.83708,7.704066
2025-02-14 08:05:00,95495,-3.501335,-3.500267,7.838016,7.701395
2025-02-14 08:10:00,95496,-3.502938,-3.502537,7.839351,7.70153
2025-02-14 08:15:00,95497,-3.498798,-3.502537,7.839617,7.701797
2025-02-14 08:20:00,95498,-3.510417,-3.500668,7.841887,7.694318
2025-02-14 08:25:00,95499,-3.502938,-3.499466,7.839617,7.703666
2025-02-14 08:30:00,95500,-3.504273,-3.50187,7.838549,7.705936
2025-02-14 08:35:00,95501,-3.503606,-3.502938,7.838549,7.70006
2025-02-14 08:40:00,95502,-3.501068,-3.502938,7.831604,7.698725
2025-02-14 08:45:00,95503,-3.503205,-3.502404,7.842155,7.698324
2025-02-14 08:50:00,95504,-3.500134,-3.501469,7.839617,7.698859
2025-02-14 08:55:00,95505,-3.500267,-3.501335,7.839216,7.700194
2025-02-14 09:00:00,95506,-3.507746,-3.500801,7.841754,7.697924
2025-02-14 09:05:00,95507,-3.501335,-3.497596,7.846828,7.700194
2025-02-14 09:10:00,95508,-3.502537,-3.504273,7.839084,7.698324
2025-02-14 09:15:00,95509,-3.502938,-3.502003,7.837214,7.697256
2025-02-14 09:20:00,95510,-3.499332,-3.504273,7.837614,7.698992
2025-02-14 09:25:00,95511,-3.504273,-3.501335,7.838016,7.698324
2025-02-14 09:30:00,95512,-3.500801,-3.507078,7.840152,7.698459
2025-02-14 09:35:00,95513,-3.500267,-3.500134,7.838949,7.699527
2025-02-14 09:40:00,95514,-3.504407,-3.501068,7.844692,7.697256
2025-02-14 09:45:00,95515,-3.500134,-3.504407,7.84122,7.697791
2025-02-14 09:50:00,95516,-3.51055,-3.50187,7.834677,7.696321
2025-02-14 09:55:00,95517,-3.502938,-3.503072,7.840152,7.697256
2025-02-14 10:00:00,95518,-3.513755,-3.502537,7.837214,7.700327
2025-02-14 10:05:00,95519,-3.50187,-3.497596,7.840419,7.696188
2025-02-14 10:10:00,95520,-3.503873,-3.499065,7.839216,7.698459
2025-02-14 10:15:00,95521,-3.501202,-3.501068,7.838148,7.697256
2025-02-14 10:20:00,95522,-3.501736,-3.501202,7.835745,7.697389
2025-02-14 10:25:00,95523,-3.503873,-3.503072,7.836946,7.696321
2025-02-14 10:30:00,95524,-3.50187,-3.505208,7.830936,7.69552
2025-02-14 10:35:00,95525,-3.501603,-3.50187,7.841353,7.690846
2025-02-14 10:40:00,95526,-3.505075,-3.502537,7.833474,7.69365
2025-02-14 10:45:00,95527,-3.501202,-3.498798,7.835877,7.692983
2025-02-14 10:50:00,95528,-3.500935,-3.50187,7.823725,7.694853
2025-02-14 10:55:00,95529,-3.501335,-3.501202,7.837481,7.698324
2025-02-14 11:00:00,95530,-3.500668,-3.498932,7.83521,7.68684
2025-02-14 11:05:00,95531,-3.502003,-3.499599,7.833474,7.693383
2025-02-14 11:10:00,95532,-3.513488,-3.500935,7.83441,7.694184
2025-02-14 11:15:00,95533,-3.502938,-3.500401,7.84269,7.692983
2025-02-14 11:20:00,95534,-3.501736,-3.497997,7.83561,7.706069
2025-02-14 11:25:00,95535,-3.501603,-3.501736,7.837614,7.693383
2025-02-14 11:30:00,95536,-3.510283,-3.500534,7.837348,7.693517
2025-02-14 11:35:00,95537,-3.501335,-3.502003,7.81598,7.69138
2025-02-14 11:40:00,95538,-3.504941,-3.502537,7.826529,7.691647
2025-02-14 11:45:00,95539,-3.50227,-3.502404,7.831604,7.686038
2025-02-14 11:50:00,95540,-3.501469,-3.501335,7.83294,7.690578
2025-02-14 11:55:00,95541,-3.502404,-3.502938,7.83441,7.691514
2025-02-14 12:00:00,95542,-3.501736,-3.502404,7.832139,7.689644
2025-02-14 12:05:00,95543,-3.502938,-3.501736,7.821855,7.689911
2025-02-14 12:10:00,95544,-3.502938,-3.502671,7.834275,7.691647
2025-02-14 12:15:00,95545,-3.502938,-3.501736,7.831604,7.69512
2025-02-14 12:20:00,95546,-3.503739,-3.502137,7.83294,7.691247
2025-02-14 12:25:00,95547,-3.504273,-3.498531,7.83254,7.687241
2025-02-14 12:30:00,95548,-3.508414,-3.502404,7.832139,7.689243
2025-02-14 12:35:00,95549,-3.49813,-3.501603,7.830403,7.690446
2025-02-14 12:40:00,95550,-3.510951,-3.50227,7.817716,7.690446
2025-02-14 12:45:00,95551,-3.50227,-3.50187,7.822123,7.691647
2025-02-14 12:50:00,95552,-3.502404,-3.502938,7.834542,7.69138
2025-02-14 12:55:00,95553,-3.502404,-3.499733,7.837481,7.68764
2025-02-14 13:00:00,95554,-3.508013,-3.498932,7.832406,7.689644
2025-02-14 13:05:00,95555,-3.502938,-3.503205,7.833207,7.688843
2025-02-14 13:10:00,95556,-3.501335,-3.500668,7.819184,7.693517
2025-02-14 13:15:00,95557,-3.502805,-3.498798,7.830003,7.690044
2025-02-14 13:20:00,95558,-3.503072,-3.496795,7.83441,7.68684
2025-02-14 13:25:00,95559,-3.50187,-3.501202,7.833342,7.690979
2025-02-14 13:30:00,95560,-3.502938,-3.501202,7.833074,7.688041
2025-02-14 13:35:00,95561,-3.501736,-3.498798,7.832807,7.692315
2025-02-14 13:40:00,95562,-3.504808,-3.503072,7.831471,7.690712
2025-02-14 13:45:00,95563,-3.502537,-3.499733,7.833474,7.693917
2025-02-14 13:50:00,95564,-3.501603,-3.501603,7.830936,7.678959
2025-02-14 13:55:00,95565,-3.499599,-3.500668,7.829736,7.68764
2025-02-14 14:00:00,95566,-3.502938,-3.501335,7.821054,7.687107
2025-02-14 14:05:00,95567,-3.501736,-3.50187,7.83294,7.690044
2025-02-14 14:10:00,95568,-3.504273,-3.504273,7.826797,7.690979
2025-02-14 14:15:00,95569,-3.507612,-3.503873,7.826397,7.688843
2025-02-14 14:20:00,95570,-3.503472,-3.501469,7.829335,7.68764
2025-02-14 14:25:00,95571,-3.50227,-3.5,7.829335,7.686706
2025-02-14 14:30:00,95572,-3.502938,-3.503606,7.829601,7.68764
2025-02-14 14:35:00,95573,-3.502938,-3.50187,7.829067,7.683366
2025-02-14 14:40:00,95574,-3.502404,-3.503205,7.828533,7.688976
2025-02-14 14:45:00,95575,-3.5,-3.49359,7.828264,7.687775
2025-02-14 14:50:00,95576,-3.503205,-3.502537,7.827999,7.68764
2025-02-14 14:55:00,95577,-3.502404,-3.50187,7.826397,7.674152
2025-02-14 15:00:00,95578,-3.502938,-3.502537,7.827732,7.689778
2025-02-14 15:05:00,95579,-3.502404,-3.501603,7.8288,7.683635
2025-02-14 15:10:00,95580,-3.502404,-3.510283,7.833074,7.69138
2025-02-14 15:15:00,95581,-3.502938,-3.504273,7.83254,7.687908
2025-02-14 15:20:00,95582,-3.501603,-3.501202,7.8284,7.686973
2025-02-14 15:25:00,95583,-3.500935,-3.498932,7.830536,7.687775
2025-02-14 15:30:00,95584,-3.501469,-3.502537,7.828668,7.685504
2025-02-14 15:35:00,95585,-3.503072,-3.502404,7.826397,7.689644
2025-02-14 15:40:00,95586,-3.504273,-3.501469,7.826529,7.689111
2025-02-14 15:45:00,95587,-3.503072,-3.499332,7.825193,7.686706
2025-02-14 15:50:00,95588,-3.504407,-3.499065,7.829468,7.685637
2025-02-14 15:55:00,95589,-3.501603,-3.503606,7.82546,7.688442
2025-02-14 16:00:00,95590,-3.502938,-3.502537,7.827732,7.684436
2025-02-14 16:05:00,95591,-3.503739,-3.500935,7.829335,7.687107
2025-02-14 16:10:00,95592,-3.501068,-3.503606,7.828668,7.681098
2025-02-14 16:15:00,95593,-3.503072,-3.50187,7.8284,7.683366
2025-02-14 16:20:00,95594,-3.502404,-3.5,7.831738,7.686572
2025-02-14 16:25:00,95595,-3.499733,-3.501335,7.83254,7.687373
2025-02-14 16:30:00,95596,-3.500801,-3.499199,7.826664,7.687373
2025-02-14 16:35:00,95597,-3.501335,-3.502671,7.827065,7.68497
2025-02-14 16:40:00,95598,-3.503339,-3.50187,7.826797,7.686038
2025-02-14 16:45:00,95599,-3.502938,-3.501736,7.82239,7.683768
2025-02-14 16:50:00,95600,-3.50227,-3.50227,7.823725,7.681098
2025-02-14 16:55:00,95601,-3.50227,-3.501335,7.82506,7.684436
2025-02-14 17:00:00,95602,-3.512019,-3.500668,7.8284,7.693383
2025-02-14 17:05:00,95603,-3.501736,-3.499332,7.834009,7.686305
2025-02-14 17:10:00,95604,-3.504407,-3.502537,7.826664,7.683366
2025-02-14 17:15:00,95605,-3.503205,-3.499332,7.827332,7.684836
2025-02-14 17:20:00,95606,-3.503739,-3.50187,7.828533,7.682965
2025-02-14 17:25:00,95607,-3.502671,-3.499599,7.827196,7.684033
2025-02-14 17:30:00,95608,-3.504541,-3.500668,7.823458,7.682698
2025-02-14 17:35:00,95609,-3.501202,-3.500401,7.826262,7.676956
2025-02-14 17:40:00,95610,-3.502938,-3.504407,7.826797,7.680829
2025-02-14 17:45:00,95611,-3.50227,-3.504006,7.826262,7.679227
2025-02-14 17:50:00,95612,-3.503606,-3.500134,7.825594,7.674018
2025-02-14 17:55:00,95613,-3.500668,-3.499199,7.82546,7.684169
2025-02-14 18:00:00,95614,-3.503339,-3.500801,7.827597,7.68684
2025-02-14 18:05:00,95615,-3.501603,-3.502537,7.814777,7.682031
2025-02-14 18:10:00,95616,-3.503606,-3.501603,7.818516,7.683101
2025-02-14 18:15:00,95617,-3.502938,-3.498531,7.819051,7.680562
2025-02-14 18:20:00,95618,-3.502404,-3.500668,7.825329,7.686706
2025-02-14 18:25:00,95619,-3.502537,-3.503739,7.826128,7.683101
2025-02-14 18:30:00,95620,-3.506277,-3.503072,7.816513,7.680161
2025-02-14 18:35:00,95621,-3.502938,-3.501736,7.82239,7.677624
2025-02-14 18:40:00,95622,-3.502938,-3.500935,7.82092,7.680829
2025-02-14 18:45:00,95623,-3.503606,-3.501603,7.819718,7.684169
2025-02-14 18:50:00,95624,-3.502404,-3.501335,7.812907,7.682433
2025-02-14 18:55:00,95625,-3.501736,-3.501068,7.827196,7.68043
2025-02-14 19:00:00,95626,-3.511619,-3.50187,7.824526,7.681897
2025-02-14 19:05:00,95627,-3.498665,-3.501335,7.823458,7.685637
2025-02-14 19:10:00,95628,-3.505743,-3.502404,7.823458,7.674553
2025-02-14 19:15:00,95629,-3.50414,-3.500534,7.825729,7.673617
2025-02-14 19:20:00,95630,-3.502938,-3.500801,7.827597,7.681098
2025-02-14 19:25:00,95631,-3.503606,-3.502671,7.81865,7.678692
2025-02-14 19:30:00,95632,-3.507746,-3.503072,7.82239,7.679761
2025-02-14 19:35:00,95633,-3.500401,-3.501603,7.829201,7.686706
2025-02-14 19:40:00,95634,-3.506277,-3.500534,7.823057,7.673084
2025-02-14 19:45:00,95635,-3.498665,-3.50187,7.82506,7.680027
2025-02-14 19:50:00,95636,-3.504273,-3.499866,7.820519,7.678159
2025-02-14 19:55:00,95637,-3.502404,-3.502404,7.821722,7.678826
2025-02-14 20:00:00,95638,-3.503739,-3.503739,7.821454,7.678291
2025-02-14 20:05:00,95639,-3.500267,-3.502404,7.821855,7.678426
2025-02-14 20:10:00,95640,-3.503072,-3.501736,7.821187,7.678159
2025-02-14 20:15:00,95641,-3.503606,-3.502404,7.819184,7.676956
2025-02-14 20:20:00,95642,-3.51242,-3.494925,7.821054,7.681098
2025-02-14 20:25:00,95643,-3.498531,-3.501335,7.826664,7.676956
2025-02-14 20:30:00,95644,-3.501335,-3.498932,7.822522,7.677491
2025-02-14 20:35:00,95645,-3.498531,-3.500801,7.821454,7.678291
2025-02-14 20:40:00,95646,-3.503606,-3.502938,7.819451,7.67522
2025-02-14 20:45:00,95647,-3.502938,-3.503739,7.818516,7.676956
2025-02-14 20:50:00,95648,-3.50227,-3.50187,7.82279,7.677624
2025-02-14 20:55:00,95649,-3.50227,-3.501736,7.822522,7.676956
2025-02-14 21:00:00,95650,-3.503606,-3.501736,7.821054,7.682166
2025-02-14 21:05:00,95651,-3.502938,-3.502671,7.820386,7.683902
2025-02-14 21:10:00,95652,-3.502404,-3.502404,7.82239,7.676956
2025-02-14 21:15:00,95653,-3.504273,-3.50227,7.80997,7.680295
2025-02-14 21:20:00,95654,-3.499332,-3.499332,7.821989,7.679227
2025-02-14 21:25:00,95655,-3.502404,-3.500134,7.821321,7.678159
2025-02-14 21:30:00,95656,-3.504273,-3.500534,7.822522,7.679627
2025-02-14 21:35:00,95657,-3.503205,-3.49773,7.821989,7.676022
2025-02-14 21:40:00,95658,-3.503739,-3.500134,7.824526,7.695653
2025-02-14 21:45:00,95659,-3.502537,-3.500801,7.820654,7.674553
2025-02-14 21:50:00,95660,-3.502404,-3.502404,7.826529,7.676689
2025-02-14 21:55:00,95661,-3.501603,-3.499866,7.819451,7.676556
2025-02-14 22:00:00,95662,-3.500267,-3.503072,7.821321,7.673485
2025-02-14 22:05:00,95663,-3.501202,-3.502404,7.815578,7.678692
2025-02-14 22:10:00,95664,-3.506277,-3.500935,7.82359,7.676289
2025-02-14 22:15:00,95665,-3.500534,-3.501068,7.819051,7.674953
2025-02-14 22:20:00,95666,-3.507211,-3.503072,7.820119,7.673084
2025-02-14 22:25:00,95667,-3.503606,-3.498397,7.819584,7.671615
2025-02-14 22:30:00,95668,-3.504273,-3.500134,7.819318,7.684703
2025-02-14 22:35:00,95669,-3.504407,-3.503606,7.81678,7.674553
2025-02-14 22:40:00,95670,-3.501736,-3.5,7.817048,7.679761
2025-02-14 22:45:00,95671,-3.503606,-3.500801,7.821321,7.671615
2025-02-14 22:50:00,95672,-3.504541,-3.499599,7.817581,7.670547
2025-02-14 22:55:00,95673,-3.501469,-3.502404,7.821989,7.673617
2025-02-14 23:00:00,95674,-3.503072,-3.503072,7.818784,7.672282
2025-02-14 23:05:00,95675,-3.50187,-3.499199,7.817716,7.669611
2025-02-14 23:10:00,95676,-3.502537,-3.502404,7.81678,7.659462
2025-02-14 23:15:00,95677,-3.501736,-3.501068,7.820786,7.672149
2025-02-14 23:20:00,95678,-3.506677,-3.500534,7.819318,7.670947
2025-02-14 23:25:00,95679,-3.503472,-3.502404,7.818249,7.672282
2025-02-14 23:30:00,95680,-3.496928,-3.501335,7.819051,7.675755
2025-02-14 23:35:00,95681,-3.503072,-3.500267,7.818249,7.673485
2025-02-14 23:40:00,95682,-3.505743,-3.501068,7.81678,7.671615
2025-02-14 23:45:00,95683,-3.501736,-3.500534,7.816113,7.674419
2025-02-14 23:50:00,95684,-3.503072,-3.501202,7.817716,7.672549
2025-02-14 23:55:00,95685,-3.501068,-3.504273,7.815311,7.672149
2025-02-15 00:00:00,95686,-3.507078,-3.501068,7.821454,7.682298
2025-02-15 00:05:00,95687,-3.503606,-3.501335,7.81598,7.672282
2025-02-15 00:10:00,95688,-3.503072,-3.501068,7.809703,7.673752
2025-02-15 00:15:00,95689,-3.50187,-3.500534,7.817181,7.66614
2025-02-15 00:20:00,95690,-3.504273,-3.502537,7.817983,7.676022
2025-02-15 00:25:00,95691,-3.50227,-3.49399,7.81491,7.672282
2025-02-15 00:30:00,95692,-3.499866,-3.510817,7.817181,7.670679
2025-02-15 00:35:00,95693,-3.503739,-3.501202,7.818249,7.668009
2025-02-15 00:40:00,95694,-3.501335,-3.501603,7.811439,7.670947
2025-02-15 00:45:00,95695,-3.504006,-3.503072,7.814777,7.671615
2025-02-15 00:50:00,95696,-3.504273,-3.496394,7.819584,7.664536
2025-02-15 00:55:00,95697,-3.500668,-3.500267,7.81411,7.671214
2025-02-15 01:00:00,95698,-3.50227,-3.499599,7.814777,7.671882
2025-02-15 01:05:00,95699,-3.503072,-3.501202,7.817448,7.669078
2025-02-15 01:10:00,95700,-3.505876,-3.500134,7.816513,7.670146
2025-02-15 01:15:00,95701,-3.501068,-3.499599,7.817581,7.672282
2025-02-15 01:20:00,95702,-3.502938,-3.50227,7.818916,7.669478
2025-02-15 01:25:00,95703,-3.503606,-3.502537,7.81451,7.669879
2025-02-15 01:30:00,95704,-3.507078,-3.502537,7.81451,7.670146
2025-02-15 01:35:00,95705,-3.502671,-3.504407,7.815311,7.674419
2025-02-15 01:40:00,95706,-3.505743,-3.502805,7.81491,7.671615
2025-02-15 01:45:00,95707,-3.49773,-3.499466,7.81638,7.666005
2025-02-15 01:50:00,95708,-3.503606,-3.501736,7.81451,7.669879
2025-02-15 01:55:00,95709,-3.501736,-3.499599,7.816914,7.668943
2025-02-15 02:00:00,95710,-3.502003,-3.497863,7.817315,7.669078
2025-02-15 02:05:00,95711,-3.502938,-3.498665,7.81491,7.670012
2025-02-15 02:10:00,95712,-3.504273,-3.501736,7.814377,7.670814
2025-02-15 02:15:00,95713,-3.502938,-3.501068,7.813976,7.66841
2025-02-15 02:20:00,95714,-3.513755,-3.500935,7.818516,7.671882
2025-02-15 02:25:00,95715,-3.502537,-3.501469,7.821454,7.668943
2025-02-15 02:30:00,95716,-3.505342,-3.502003,7.811172,7.669745
2025-02-15 02:35:00,95717,-3.501736,-3.501603,7.807032,7.668276
2025-02-15 02:40:00,95718,-3.510951,-3.500668,7.811172,7.666273
2025-02-15 02:45:00,95719,-3.502404,-3.503205,7.812907,7.667475
2025-02-15 02:50:00,95720,-3.502938,-3.501335,7.811706,7.669611
2025-02-15 02:55:00,95721,-3.501736,-3.501068,7.814242,7.668543
2025-02-15 03:00:00,95722,-3.50187,-3.502537,7.812374,7.668276
2025-02-15 03:05:00,95723,-3.501202,-3.502137,7.810637,7.665605
2025-02-15 03:10:00,95724,-3.504273,-3.505609,7.809835,7.676423
2025-02-15 03:15:00,95725,-3.501202,-3.502671,7.8085,7.667208
2025-02-15 03:20:00,95726,-3.502404,-3.50414,7.813174,7.667475
2025-02-15 03:25:00,95727,-3.501736,-3.502404,7.811172,7.666941
2025-02-15 03:30:00,95728,-3.501068,-3.497329,7.811038,7.666941
2025-02-15 03:35:00,95729,-3.502404,-3.502404,7.811172,7.662666
2025-02-15 03:40:00,95730,-3.512954,-3.499199,7.812374,7.667608
2025-02-15 03:45:00,95731,-3.500935,-3.504541,7.813309,7.660798
2025-02-15 03:50:00,95732,-3.507078,-3.502404,7.814377,7.666941
2025-02-15 03:55:00,95733,-3.503072,-3.501736,7.815845,7.664002
2025-02-15 04:00:00,95734,-3.504407,-3.50187,7.816246,7.665873
2025-02-15 04:05:00,95735,-3.503606,-3.500935,7.814377,7.667608
2025-02-15 04:10:00,95736,-3.503072,-3.500935,7.815178,7.661466
2025-02-15 04:15:00,95737,-3.502938,-3.495994,7.814644,7.669478
2025-02-15 04:20:00,95738,-3.504941,-3.501068,7.812641,7.665605
2025-02-15 04:25:00,95739,-3.500134,-3.50227,7.813709,7.664804
2025-02-15 04:30:00,95740,-3.505075,-3.501736,7.813442,7.664937
2025-02-15 04:35:00,95741,-3.503072,-3.503606,7.811839,7.666941
2025-02-15 04:40:00,95742,-3.501736,-3.502938,7.81411,7.66467
2025-02-15 04:45:00,95743,-3.503072,-3.502003,7.809302,7.663069
2025-02-15 04:50:00,95744,-3.503739,-3.502537,7.811306,7.665338
2025-02-15 04:55:00,95745,-3.502404,-3.502137,7.806631,7.670679
2025-02-15 05:00:00,95746,-3.503072,-3.501202,7.814242,7.666673
2025-02-15 05:05:00,95747,-3.503606,-3.501068,7.801023,7.660798
2025-02-15 05:10:00,95748,-3.504273,-3.501603,7.8085,7.669611
2025-02-15 05:15:00,95749,-3.502938,-3.50414,7.809302,7.654922
2025-02-15 05:20:00,95750,-3.50227,-3.501202,7.813575,7.662666
2025-02-15 05:25:00,95751,-3.502805,-3.50187,7.813709,7.66654
2025-02-15 05:30:00,95752,-3.505609,-3.502404,7.811172,7.662534
2025-02-15 05:35:00,95753,-3.504273,-3.499199,7.805029,7.661331
2025-02-15 05:40:00,95754,-3.506277,-3.501736,7.812507,7.667341
2025-02-15 05:45:00,95755,-3.501068,-3.502938,7.810504,7.664804
2025-02-15 05:50:00,95756,-3.50227,-3.502404,7.813174,7.656924
2025-02-15 05:55:00,95757,-3.503606,-3.50187,7.809568,7.663736
2025-02-15 06:00:00,95758,-3.503606,-3.502404,7.811839,7.660931
2025-02-15 06:05:00,95759,-3.503606,-3.500801,7.811306,7.661866
2025-02-15 06:10:00,95760,-3.502137,-3.502404,7.808635,7.641433
2025-02-15 06:15:00,95761,-3.502938,-3.502938,7.796882,7.660931
2025-02-15 06:20:00,95762,-3.510283,-3.501736,7.809568,7.661466
2025-02-15 06:25:00,95763,-3.501068,-3.501736,7.806898,7.661466
2025-02-15 06:30:00,95764,-3.504273,-3.50227,7.809035,7.6624
2025-02-15 06:35:00,95765,-3.50227,-3.503072,7.805696,7.660263
2025-02-15 06:40:00,95766,-3.510417,-3.502537,7.815178,7.666673
2025-02-15 06:45:00,95767,-3.503606,-3.500668,7.8073,7.660263
2025-02-15 06:50:00,95768,-3.504407,-3.501736,7.8081,7.661466
2025-02-15 06:55:00,95769,-3.503606,-3.502537,7.808767,7.662133
2025-02-15 07:00:00,95770,-3.503072,-3.501202,7.812106,7.662666
2025-02-15 07:05:00,95771,-3.502938,-3.500267,7.811439,7.662801
2025-02-15 07:10:00,95772,-3.502003,-3.503072,7.809168,7.668142
2025-02-15 07:15:00,95773,-3.503606,-3.5,7.811706,7.661999
2025-02-15 07:20:00,95774,-3.503205,-3.505342,7.810637,7.662934
2025-02-15 07:25:00,95775,-3.501603,-3.501736,7.811172,7.662934
2025-02-15 07:30:00,95776,-3.503072,-3.503873,7.808767,7.660931
2025-02-15 07:35:00,95777,-3.50601,-3.501736,7.809568,7.662267
2025-02-15 07:40:00,95778,-3.502537,-3.501335,7.79341,7.66053
2025-02-15 07:45:00,95779,-3.502938,-3.501202,7.810103,7.652518
2025-02-15 07:50:00,95780,-3.502805,-3.502537,7.804494,7.661733
2025-02-15 07:55:00,95781,-3.501736,-3.502404,7.809835,7.673752
2025-02-15 08:00:00,95782,-3.503739,-3.50187,7.807833,7.655856
2025-02-15 08:05:00,95783,-3.503072,-3.503606,7.805296,7.661733
2025-02-15 08:10:00,95784,-3.503739,-3.502003,7.807432,7.659462
2025-02-15 08:15:00,95785,-3.504273,-3.504006,7.803826,7.662267
2025-02-15 08:20:00,95786,-3.507078,-3.499599,7.808635,7.659996
2025-02-15 08:25:00,95787,-3.501202,-3.501736,7.811572,7.664937
2025-02-15 08:30:00,95788,-3.507879,-3.500935,7.808901,7.655589
2025-02-15 08:35:00,95789,-3.500935,-3.501335,7.8073,7.661999
2025-02-15 08:40:00,95790,-3.503072,-3.496394,7.807833,7.667208
2025-02-15 08:45:00,95791,-3.5,-3.499199,7.809302,7.658661
2025-02-15 08:50:00,95792,-3.503606,-3.501736,7.806097,7.651717
